date	open	high	low	close	volume	value
2000-07-21	18790	18840	18790	18810	9800	52378
2000-07-24	19100	19100	18980	19010	31118	42684
2000-07-25	19030	19030	18960	19000	9862	39076
2000-07-26	19010	19100	19010	19080	6532	38038
2000-07-27	18970	19000	18950	18980	4808	37226
2000-07-28	19170	19180	19100	19110	9030	35314
2000-07-31	19020	19050	19000	19010	5104	33528
2000-08-01	19070	19070	18970	18990	3024	33018
2000-08-02	19020	19050	19010	19030	1924	32260
2000-08-03	18940	18960	18930	18930	3416	30646
2000-08-04	18910	18950	18890	18900	1618	30558
2000-08-07	18950	18960	18950	18960	1198	30692
2000-08-08	18960	18960	18900	18910	946	30416
2000-08-09	18800	18880	18800	18860	1242	30002
2000-08-10	18950	18950	18930	18950	1538	29864
2000-08-11	18900	18950	18900	18940	846	29386
2000-08-14	18890	18980	18890	18970	876	29106
2000-08-15	19230	19240	19200	19240	7768	51806
2000-08-16	19230	19240	19190	19240	6370	51122
2000-08-17	19200	19210	19160	19190	5940	50562
2000-08-18	19230	19260	19220	19240	8354	49564
2000-08-21	19200	19230	19190	19210	3944	48674
2000-08-22	19090	19110	19070	19090	14404	48038
2000-08-23	19130	19140	19050	19050	7000	46904
2000-08-24	19030	19050	18980	18980	9454	45862
2000-08-25	19050	19090	19040	19080	6088	44692
2000-08-28	19080	19140	19080	19110	4008	44988
2000-08-29	19130	19140	19080	19140	2074	44452
2000-08-30	19400	19530	19400	19520	23080	43578
2000-08-31	19570	19570	19460	19460	8888	42866
2000-09-01	19480	19530	19480	19500	3232	42670
2000-09-04	19500	19530	19470	19530	3344	42358
2000-09-05	19630	19700	19610	19680	11384	39044
2000-09-06	19720	19720	19580	19580	8146	37612
2000-09-07	19540	19590	19530	19530	2892	36288
2000-09-08	19540	19560	19520	19520	1588	35510
2000-09-11	19660	19660	19560	19570	3704	34916
2000-09-12	19570	19620	19550	19610	2266	34012
2000-09-13	19890	19890	19810	19830	9058	33526
2000-09-14	19810	19840	19800	19840	2022	33206
2000-09-15	20020	20050	19990	20040	9794	46920
2000-09-18	19940	19950	19880	19890	9026	47268
2000-09-19	19900	19910	19780	19790	8620	45726
2000-09-20	19840	19900	19840	19860	6064	46470
2000-09-21	19720	19720	19660	19680	11156	42264
2000-09-22	19990	19990	19830	19830	12680	40770
2000-09-25	19870	19960	19870	19950	4102	39416
2000-09-26	19950	19980	19950	19960	3558	38416
2000-09-27	19850	19880	19830	19870	5498	37018
2000-09-28	19870	19930	19870	19890	2180	36522
2000-09-29	19890	19910	19870	19880	3168	35094
2000-09-30	19890	19910	19870	19880	3162	35094
2000-10-09	19880	19930	19760	19770	2804	34872
2000-10-10	19680	19730	19660	19700	3870	32808
2000-10-11	19790	19790	19760	19780	1202	32602
2000-10-12	19800	19810	19780	19800	1176	32144
2000-10-13	19500	19550	19460	19480	9242	28494
2000-10-16	19800	19800	19760	19780	4910	39086
2000-10-17	19770	19770	19700	19730	2254	38584
2000-10-18	19600	19610	19490	19540	9314	37350
2000-10-19	19410	19560	19410	19560	5860	36956
2000-10-20	19560	19610	19540	19600	3156	36674
2000-10-23	19440	19450	19370	19400	8368	35266
2000-10-24	19460	19460	19390	19390	2764	34444
2000-10-25	19370	19380	19310	19370	1766	34050
2000-10-26	19200	19200	18960	18970	10638	30774
2000-10-27	18790	18850	18730	18750	5134	29418
2000-10-30	18850	18930	18840	18930	1786	28942
2000-10-31	18900	18940	18860	18860	1628	28716
2000-11-01	18900	18980	18900	18940	1200	28248
2000-11-02	18780	18900	18770	18900	1316	27864
2000-11-03	18900	18900	18860	18870	1508	28286
2000-11-06	18840	18880	18810	18830	1776	27952
2000-11-07	18780	18780	18570	18570	9146	23110
2000-11-08	18600	18650	18600	18640	1214	22694
2000-11-09	18710	18850	18710	18830	1472	21842
2000-11-10	18900	18900	18780	18800	724	21538
2000-11-13	18730	18760	18670	18700	1660	21182
2000-11-14	18460	18460	18400	18460	3664	19898
2000-11-15	18690	18730	18630	18650	6324	44160
2000-11-16	18600	18600	18530	18570	3102	43466
2000-11-17	18480	18720	18440	18560	4686	42296
2000-11-20	18600	18620	18580	18590	746	42058
2000-11-21	18590	18600	18550	18550	1064	42074
2000-11-22	18610	18730	18610	18690	2532	41958
2000-11-23	18500	18640	18500	18580	2188	41612
2000-11-24	18630	18660	18600	18660	2606	40602
2000-11-27	18760	18830	18740	18830	1542	40834
2000-11-28	18930	18970	18890	18950	4208	38434
2000-11-29	18990	18990	18840	18860	2584	38016
2000-11-30	18870	18920	18860	18900	1876	37044
2000-12-01	18900	18900	18740	18810	1484	36364
2000-12-04	18890	18910	18890	18910	348	36064
2000-12-05	19000	19010	18920	18920	4012	34730
2000-12-06	18990	19020	18970	19000	2268	33948
2000-12-07	19110	19130	19070	19090	4234	32674
2000-12-08	19110	19110	19020	19020	3278	31572
2000-12-11	19120	19180	19120	19140	5776	28932
2000-12-12	19080	19150	19060	19060	5056	26632
2000-12-13	19020	19020	18910	18920	3386	25744
2000-12-14	18970	18970	18900	18940	2636	24562
2000-12-15	19160	19170	19090	19130	4948	28736
2000-12-18	18890	18970	18840	18850	4904	26378
2000-12-19	18900	18910	18780	18780	2986	25862
2000-12-20	18720	18730	18590	18600	6644	23612
2000-12-21	18610	18690	18600	18680	2970	22908
2000-12-22	18630	18740	18580	18630	2018	22484
2000-12-25	18650	18680	18650	18680	512	22312
2000-12-26	18720	18720	18650	18680	886	22096
2000-12-27	18710	18750	18710	18750	1212	21740
2000-12-28	18500	18500	18350	18360	4328	20670
2000-12-29	18420	18430	18350	18370	1700	20246
2001-01-02	18310	18310	17830	17860	5088	19014
2001-01-03	17390	17550	17390	17530	5192	16586
2001-01-04	17770	17770	17650	17750	1126	16342
2001-01-05	17530	17530	17170	17240	6910	17752
2001-01-08	17330	17370	17170	17320	2208	17272
2001-01-09	17400	17590	17380	17530	1348	17168
2001-01-10	17480	17520	17470	17490	478	17096
2001-01-11	17500	17570	17470	17570	204	17048
2001-01-12	17590	17640	17550	17560	352	16946
2001-01-15	17870	17880	17730	17740	6732	41512
2001-01-16	17700	17700	17510	17620	8270	40552
2001-01-17	17340	17400	17210	17360	11098	38344
2001-01-18	17440	17620	17390	17600	4506	37108
2001-01-19	17980	18010	17900	18010	10442	31556
2001-01-31	17900	18160	17900	18130	3774	0
2001-02-01	18030	18030	17920	17980	3014	31184
2001-02-02	18000	18020	17980	18020	590	31096
2001-02-05	17930	17960	17770	17770	2516	30506
2001-02-06	17600	17600	17470	17500	3242	30036
2001-02-07	17550	17550	17420	17480	1518	30030
2001-02-08	17480	17500	17400	17450	1878	29630
2001-02-09	17500	17780	17500	17780	2348	29332
2001-02-12	17510	17550	17440	17470	2834	28722
2001-02-13	17450	17580	17450	17560	988	28696
2001-02-14	17720	17740	17650	17720	2618	28354
2001-02-15	17740	17840	17740	17820	6750	32944
2001-02-16	17920	18090	17890	18060	22480	35458
2001-02-19	17940	18050	17920	18020	12360	35870
2001-02-20	17880	17880	17810	17850	6732	35966
2001-02-21	17830	17870	17760	17770	5680	35466
2001-02-22	17510	17590	17420	17560	12640	34284
2001-02-23	17540	17570	17470	17570	4958	34234
2001-02-26	17470	17590	17470	17520	3786	34060
2001-02-27	17700	17740	17670	17670	4130	33298
2001-02-28	17640	17640	17490	17490	4514	33114
2001-03-01	17730	17740	17630	17640	3278	32422
2001-03-02	17820	17820	17730	17730	4840	31440
2001-03-05	17770	17800	17750	17770	1184	31018
2001-03-06	18040	18040	17950	17970	4930	29302
2001-03-07	17940	17960	17880	17950	3700	28400
2001-03-08	17830	17890	17830	17870	1330	28168
2001-03-09	17700	17750	17690	17700	1690	27566
2001-03-12	17780	17780	17680	17680	588	27258
2001-03-13	17610	17620	17560	17600	1020	26886
2001-03-14	17600	17700	17580	17690	1246	26492
2001-03-15	17600	17630	17530	17620	24346	47126
2001-03-16	17580	17630	17490	17500	12288	47284
2001-03-19	17210	17240	17170	17210	21142	46896
2001-03-20	17280	17380	17280	17350	16868	49454
2001-03-21	17240	17240	17130	17140	18312	48750
2001-03-22	17150	17240	17150	17190	10596	46538
2001-03-23	17110	17140	17060	17130	10582	45982
2001-03-26	17150	17310	17130	17290	8200	44094
2001-03-27	17150	17150	17030	17050	8330	43322
2001-03-28	17300	17350	17260	17270	7068	41464
2001-03-29	16940	17020	16910	16990	6862	41688
2001-03-30	17040	17090	16970	16990	2050	41300
2001-04-02	16810	16920	16810	16910	3374	40370
2001-04-03	16840	16910	16840	16890	3740	39692
2001-04-04	16950	16960	16890	16900	1836	39506
2001-04-05	16950	16980	16890	16970	1130	39108
2001-04-06	16980	17030	16950	17000	2542	39010
2001-04-09	16710	16830	16710	16810	8666	36964
2001-04-10	16910	16910	16870	16900	3938	37156
2001-04-11	16970	17030	16970	17020	4462	34714
2001-04-12	16960	17020	16930	17020	2010	34334
2001-04-13	17030	17090	17030	17050	2416	33622
2001-04-16	17180	17180	17120	17130	2370	51364
2001-04-17	17140	17200	17120	17200	3144	51148
2001-04-18	17100	17180	17090	17170	6502	51412
2001-04-19	17370	17380	17260	17260	12956	50282
2001-04-20	17220	17260	17210	17220	6100	49912
2001-04-23	17210	17250	17200	17240	4300	49222
2001-04-24	17030	17070	16980	17010	16700	49230
2001-04-25	17020	17040	16900	16910	11364	48636
2001-04-26	17020	17070	16980	17040	8500	47762
2001-04-27	16950	16980	16920	16980	5888	45792
2001-04-30	16950	17120	16950	17080	6056	42910
2001-05-08	17230	17230	17100	17140	3686	40958
2001-05-09	17030	17050	17010	17020	3142	40452
2001-05-10	16950	17010	16940	17010	4340	40130
2001-05-11	16940	16990	16910	16930	4490	40718
2001-05-14	16990	17010	16960	17000	1426	40270
2001-05-15	16980	17010	16940	17000	13524	44866
2001-05-16	16970	16990	16900	16900	7484	45164
2001-05-17	16990	17050	16980	17040	8094	45700
2001-05-18	17170	17230	17140	17220	16792	41508
2001-05-21	17450	17470	17390	17390	19934	38496
2001-05-22	17460	17460	17340	17380	10318	35704
2001-05-23	17320	17350	17290	17310	5400	35662
2001-05-24	17350	17400	17350	17370	3924	35792
2001-05-25	17310	17350	17290	17340	4314	35748
2001-05-28	17360	17390	17350	17380	1792	34958
2001-05-29	17360	17360	17310	17350	1638	34630
2001-05-30	17100	17140	17090	17120	6972	33928
2001-05-31	17050	17130	17050	17110	3548	33562
2001-06-01	17030	17050	17000	17050	5506	35012
2001-06-04	16980	17100	16980	17080	4826	34910
2001-06-05	17080	17090	17040	17040	3696	35654
2001-06-06	17120	17200	17120	17180	2464	35168
2001-06-07	17110	17140	17100	17110	2044	35152
2001-06-08	17060	17060	16990	16990	3468	34288
2001-06-11	16790	16790	16690	16700	6940	33148
2001-06-12	16690	16720	16570	16600	3602	31424
2001-06-13	16650	16670	16600	16640	3312	31228
2001-06-14	16610	16630	16590	16610	1912	31266
2001-06-15	16710	16730	16500	16680	16372	59774
2001-06-18	16560	16560	16410	16410	14774	57952
2001-06-19	16510	16620	16510	16600	12020	56804
2001-06-20	16570	16570	16440	16480	9884	56232
2001-06-21	16400	16440	16370	16430	7640	54902
2001-06-22	16500	16500	16420	16440	4662	54468
2001-06-25	16400	16440	16350	16430	3610	54914
2001-06-26	16400	16410	16360	16380	5708	56552
2001-06-27	16460	16530	16450	16530	4796	56790
2001-06-28	16460	16460	16410	16440	4040	56966
2001-06-29	16310	16310	16050	16100	11252	53650
2001-07-02	16140	16180	15980	16060	15836	51170
2001-07-03	16170	16260	16160	16250	5356	51196
2001-07-04	16150	16160	16100	16150	3010	51184
2001-07-05	16100	16200	16100	16140	3056	51580
2001-07-06	16000	16000	15860	15900	7932	48636
2001-07-09	15980	15980	15800	15880	3290	48182
2001-07-10	15880	15930	15850	15930	1634	47844
2001-07-11	16060	16090	16020	16040	3838	48000
2001-07-12	16010	16040	15990	16030	1580	48394
2001-07-13	15850	15890	15850	15870	2686	48498
2001-07-16	15920	15940	15860	15900	17280	51492
2001-07-17	15920	15980	15910	15950	8662	51562
2001-07-18	16110	16140	16080	16090	7346	51008
2001-07-19	15900	15930	15870	15920	9458	51386
2001-07-20	15730	15730	15630	15660	11146	48808
2001-07-23	15620	15650	15580	15590	7400	48222
2001-07-24	15370	15480	15360	15470	9322	47516
2001-07-25	15370	15370	15160	15230	13178	45226
2001-07-26	15320	15380	15310	15330	5006	44890
2001-07-27	15320	15420	15320	15420	1730	44184
2001-07-30	15220	15270	15200	15260	4406	43722
2001-07-31	15240	15290	15170	15170	2578	43178
2001-08-01	15250	15250	15170	15220	4448	42418
2001-08-02	15280	15480	15280	15470	5498	41498
2001-08-03	15300	15340	15270	15340	2706	40044
2001-08-06	15300	15300	15200	15240	3428	38542
2001-08-07	15190	15190	15040	15080	4500	37886
2001-08-08	15080	15080	15020	15050	2406	37098
2001-08-09	14920	14960	14860	14930	4880	35730
2001-08-10	15020	15050	15000	15010	1700	35480
2001-08-13	14930	14950	14870	14940	1154	35344
2001-08-14	14910	14920	14870	14910	2508	35060
2001-08-15	15100	15110	15020	15060	18088	51962
2001-08-16	14970	15010	14940	14990	13220	51450
2001-08-17	15140	15260	15140	15250	14058	49540
2001-08-20	15450	15470	15370	15440	13116	46726
2001-08-21	15330	15380	15300	15380	6848	46228
2001-08-22	15230	15270	15220	15250	7644	46218
2001-08-23	15330	15490	15330	15470	9142	44504
2001-08-24	15430	15460	15300	15340	6084	42830
2001-08-27	15430	15470	15410	15470	4198	42174
2001-08-28	15620	15720	15620	15700	12516	38364
2001-08-29	15690	15690	15490	15520	4402	37932
2001-08-30	15640	15700	15630	15640	6252	37836
2001-08-31	15390	15390	15350	15370	4930	36716
2001-09-03	15290	15330	15290	15330	2090	36324
2001-09-04	15100	15130	15090	15130	5746	33464
2001-09-05	15200	15210	15110	15110	3424	32190
2001-09-06	15140	15190	15120	15190	1170	31830
2001-09-07	14980	15050	14980	15030	5844	32184
2001-09-10	14920	14920	14850	14890	3100	31694
2001-09-11	14880	14910	14820	14820	2016	31506
2001-09-12	15020	15050	14810	14840	3260	31204
2001-09-13	14790	14860	14790	14840	1112	30876
2001-09-14	14810	14810	14650	14700	2132	30122
2001-09-17	14900	14970	14890	14970	14708	74170
2001-09-18	14860	14970	14830	14970	13750	76052
2001-09-19	14930	14960	14890	14920	6998	75068
2001-09-20	14800	14820	14750	14800	10882	74784
2001-09-21	14830	15180	14820	14950	29652	75596
2001-09-24	14780	15060	14780	15010	10066	75122
2001-09-25	14950	14990	14930	14950	5146	75060
2001-09-26	14900	14900	14860	14890	7056	72744
2001-09-27	14950	14970	14930	14960	3130	71386
2001-09-28	14970	14980	14920	14960	4342	70034
2001-10-08	14710	14790	14710	14740	8620	70450
2001-10-09	14740	14760	14550	14550	9682	68202
2001-10-10	14550	14600	14450	14470	7180	65856
2001-10-11	14450	14460	14370	14380	7642	64074
2001-10-12	14450	14500	14450	14480	2192	64002
2001-10-15	14490	14520	14430	14460	10900	64330
2001-10-16	14250	14450	14250	14380	10048	61796
2001-10-17	14490	14520	14460	14500	10246	61674
2001-10-18	14400	14420	14350	14420	9450	60512
2001-10-19	14250	14250	14170	14170	18036	53656
2001-10-22	14050	14070	13990	14050	13808	50824
2001-10-23	14070	14120	14030	14110	7806	50178
2001-10-24	14150	14180	14120	14120	6784	49048
2001-10-25	14010	14130	14000	14120	5748	48488
2001-10-26	14150	14250	14140	14220	5530	49290
2001-10-29	14270	14300	14220	14240	4150	48378
2001-10-30	14190	14200	14130	14150	4608	46418
2001-10-31	14200	14240	14100	14120	4496	43830
2001-11-01	13980	13980	13920	13960	9210	41714
2001-11-02	13880	13910	13830	13900	4278	40662
2001-11-05	13790	13910	13750	13900	4018	40340
2001-11-06	13910	13910	13840	13850	2340	39164
2001-11-07	13810	13860	13750	13760	5806	36038
2001-11-08	13620	13700	13620	13690	4804	34908
2001-11-09	13820	13870	13760	13860	6286	32926
2001-11-12	14210	14210	14200	14210	2428	32078
2001-11-13	14570	14570	14330	14350	8614	28904
2001-11-14	14720	14810	14560	14740	7816	24518
2001-11-15	14650	14660	14570	14630	18714	40274
2001-11-16	14630	14680	14610	14650	4352	39262
2001-11-19	14830	14960	14830	14950	9594	37038
2001-11-20	14800	14810	14730	14740	6366	35602
2001-11-21	14670	14750	14670	14720	2230	35076
2001-11-22	14790	14830	14780	14820	2236	34728
2001-11-23	14710	14710	14620	14680	2728	33670
2001-11-26	14740	14750	14680	14750	1024	33306
2001-11-27	15000	15150	14930	15150	8778	32288
2001-11-28	15440	15480	15270	15360	10300	29390
2001-11-29	15360	15620	15270	15510	6114	28296
2001-11-30	15540	15600	15500	15580	4008	26876
2001-12-03	15530	15530	15450	15450	1618	26644
2001-12-04	15180	15220	15020	15020	4198	25732
2001-12-05	15010	15060	14940	15060	2244	25392
2001-12-06	15150	15250	15060	15080	1444	25132
2001-12-07	14940	14970	14890	14920	1918	25342
2001-12-10	14790	14970	14790	14960	1740	24978
2001-12-11	14950	14970	14900	14940	1730	24684
2001-12-12	15080	15130	14950	14990	402	24768
2001-12-13	14760	14830	14760	14780	1804	24642
2001-12-14	14840	14850	14770	14800	1006	24632
2001-12-17	14880	14930	14840	14930	5682	43984
2001-12-18	15020	15070	14970	15060	5276	43144
2001-12-19	15130	15190	15110	15150	7688	42066
2001-12-20	15120	15120	15010	15010	3952	40962
2001-12-21	14960	14990	14890	14980	5284	40034
2001-12-24	15070	15090	15050	15060	3414	39276
2001-12-25	15050	15080	15050	15080	308	39106
2001-12-26	15080	15080	15050	15060	528	38742
2001-12-27	15150	15250	15140	15240	5532	36926
2001-12-28	15130	15130	15090	15120	3792	34888
2001-12-29	14980	15030	14970	15020	964	34606
2001-12-30	15020	15040	15000	15030	1022	33938
2002-01-07	15000	15170	15000	15120	7986	31448
2002-01-08	15570	15570	15570	15570	490	31418
2002-01-09	15590	15680	15470	15590	8638	28132
2002-01-10	15630	15680	15530	15530	3034	27942
2002-01-11	15380	15560	15360	15540	1696	27308
2002-01-14	15560	15590	15500	15530	2606	26438
2002-01-15	15710	15770	15680	15740	13712	52660
2002-01-16	15610	15670	15610	15620	11042	51000
2002-01-17	15750	15820	15700	15700	9730	49494
2002-01-18	15710	15790	15610	15620	12016	46070
2002-01-21	15550	15580	15510	15520	6394	45088
2002-01-22	15610	15610	15530	15590	2246	44084
2002-01-23	15600	15630	15570	15590	3602	43724
2002-01-24	15780	15780	15720	15780	8634	43398
2002-01-25	15830	15860	15790	15820	8120	41920
2002-01-28	15720	15720	15600	15620	7212	38114
2002-01-29	15500	15580	15500	15570	7080	35680
2002-01-30	15520	15550	15480	15520	3936	34954
2002-01-31	15520	15610	15520	15610	1744	34526
2002-02-01	16040	16040	15880	15880	9252	32232
2002-02-04	15690	15940	15690	15870	5002	30816
2002-02-05	15840	15930	15820	15890	4070	30790
2002-02-06	15880	15920	15860	15860	4078	29306
2002-02-07	15890	15890	15820	15880	1994	29048
2002-02-08	15930	15940	15850	15870	3090	28702
2002-02-19	15970	15970	15800	15810	13394	69456
2002-02-20	15650	15700	15630	15700	11636	66948
2002-02-21	15740	15800	15710	15790	7428	65316
2002-02-22	15790	15790	15640	15650	6898	64720
2002-02-25	15580	15730	15580	15710	7594	64266
2002-02-26	15710	15750	15680	15710	4578	63346
2002-02-27	15650	15680	15620	15680	4044	61670
2002-02-28	15780	15790	15700	15700	5866	60352
2002-03-01	15680	15730	15620	15640	3142	60360
2002-03-04	15800	15860	15790	15840	10300	59028
2002-03-05	15830	15910	15830	15870	7216	55616
2002-03-06	15840	15950	15840	15930	2048	55182
2002-03-07	15970	15990	15900	15910	11156	49438
2002-03-08	15900	15980	15900	15920	5012	48172
2002-03-11	15950	15960	15870	15930	7654	44216
2002-03-12	15880	15890	15840	15850	3318	43916
2002-03-13	15830	15830	15810	15810	1816	43694
2002-03-14	15800	15890	15790	15880	1630	43444
2002-03-15	16050	16070	16030	16050	17480	81448
2002-03-18	16090	16250	16080	16250	31588	83568
2002-03-19	16310	16410	16310	16350	40582	80420
2002-03-20	16380	16380	16270	16270	22512	74570
2002-03-21	16300	16330	16250	16280	12414	72012
2002-03-22	16230	16260	16210	16220	10986	69004
2002-03-25	16110	16150	16060	16070	17226	61448
2002-03-26	16030	16120	16030	16110	12676	58326
2002-03-27	16130	16140	16080	16080	3374	58650
2002-03-28	16120	16190	16100	16180	9120	56464
2002-03-29	16270	16310	16250	16260	9864	52850
2002-04-01	16260	16300	16240	16300	2030	52556
2002-04-02	16290	16330	16260	16260	4006	52622
2002-04-03	16260	16260	16180	16180	11486	50438
2002-04-04	16010	16020	15930	15960	12334	46426
2002-04-05	15900	15970	15880	15970	11180	45336
2002-04-08	15900	15920	15860	15870	7008	41812
2002-04-09	15940	15950	15910	15910	4602	39486
2002-04-10	15910	15920	15820	15820	3082	38820
2002-04-11	15880	15920	15840	15880	3346	38370
2002-04-12	15840	15840	15740	15760	2970	37318
2002-04-15	15870	15900	15830	15860	25166	75404
2002-04-16	15910	15930	15880	15920	15184	75810
2002-04-17	16000	16080	15990	16080	23990	74180
2002-04-18	16060	16060	15960	15960	20380	70040
2002-04-19	15940	15990	15930	15970	7662	70006
2002-04-22	15990	16000	15960	15970	3736	69632
2002-04-23	16060	16080	16030	16040	12624	66880
2002-04-24	15950	15950	15880	15890	7412	64530
2002-04-25	15930	15930	15830	15830	6270	64962
2002-04-26	15880	15920	15870	15900	7162	62294
2002-04-29	15950	15950	15880	15920	5472	60142
2002-04-30	15850	15940	15780	15930	7884	57878
2002-05-08	15840	15910	15830	15910	4434	57512
2002-05-09	15910	15970	15910	15940	3936	56526
2002-05-10	15900	15970	15880	15970	2256	55710
2002-05-13	15950	15990	15950	15960	3494	54834
2002-05-14	15980	16020	15920	15920	2952	54240
2002-05-15	16130	16130	16100	16100	15104	80376
2002-05-16	16130	16140	16080	16090	9406	80108
2002-05-17	16020	16040	16000	16010	16430	79016
2002-05-20	15950	15970	15920	15930	22284	72880
2002-05-22	15960	15970	15930	15960	8710	71538
2002-05-23	15940	15970	15920	15970	6564	71064
2002-05-24	16040	16070	16020	16070	12472	67492
2002-05-27	16030	16030	16000	16010	6450	66434
2002-05-28	16050	16190	16020	16170	17642	65122
2002-05-29	16250	16280	16190	16230	22222	58094
2002-05-30	16150	16180	16140	16170	8080	55340
2002-05-31	16140	16230	16140	16220	8056	54538
2002-06-03	16310	16330	16250	16260	9442	50794
2002-06-04	16330	16340	16310	16320	10244	47978
2002-06-05	16500	16560	16470	16530	23956	45752
2002-06-06	16500	16510	16480	16500	5542	45964
2002-06-07	16430	16450	16410	16410	7034	45090
2002-06-10	16440	16480	16430	16460	2612	45650
2002-06-11	16480	16480	16360	16400	7646	45084
2002-06-12	16340	16340	16310	16330	3674	43440
2002-06-13	16350	16390	16340	16350	2818	42800
2002-06-14	16350	16350	16320	16320	1712	42274
2002-06-17	16530	16570	16510	16520	27400	95494
2002-06-18	16520	16550	16510	16520	9110	92460
2002-06-19	16540	16560	16430	16440	15528	89998
2002-06-20	16470	16490	16450	16480	11174	87534
2002-06-21	16410	16420	16320	16340	24502	78228
2002-06-24	16310	16380	16300	16360	13588	74912
2002-06-25	16360	16370	16320	16340	10370	69966
2002-06-27	16390	16390	16330	16360	9102	59440
2002-06-28	16350	16380	16330	16360	4672	57692
2002-07-01	16460	16480	16440	16460	9980	53988
2002-07-02	16440	16440	16350	16360	5730	51658
2002-07-03	16300	16300	16260	16280	6924	50392
2002-07-04	16250	16310	16250	16300	2402	50656
2002-07-05	16280	16280	16240	16260	3988	49206
2002-07-08	16350	16360	15900	16240	10536	47158
2002-07-09	16260	16290	16240	16290	4796	43906
2002-07-10	16250	16250	16200	16210	4906	42508
2002-07-11	16120	16160	16080	16120	5448	40644
2002-07-12	16160	16200	16150	16190	2234	40288
2002-07-15	16250	16270	16210	16220	16438	77994
2002-07-16	16290	16300	16260	16270	10052	76858
2002-07-17	16250	16280	16240	16270	6060	77680
2002-07-18	16190	16210	16170	16170	14190	79796
2002-07-19	16140	16140	16060	16060	18068	76624
2002-07-22	15920	15930	15710	15730	28852	67252
2002-07-23	15660	15770	15660	15730	14372	69298
2002-07-24	15230	15230	15230	15230	18996	63644
2002-07-25	15440	15530	15240	15350	29784	54430
2002-07-26	15200	15290	15180	15260	8386	53134
2002-07-29	15140	15270	15140	15240	2676	52132
2002-07-30	15320	15380	15320	15370	4076	51618
2002-07-31	15250	15280	15230	15270	2710	50420
2002-08-01	15100	15110	14850	14930	13674	46836
2002-08-02	15000	15030	14960	15000	5876	44092
2002-08-05	14960	14980	14850	14960	2244	43652
2002-08-06	14810	14810	14640	14720	5516	42682
2002-08-07	14810	14830	14770	14800	2508	42148
2002-08-08	14730	14850	14730	14820	2240	41190
2002-08-09	14890	14990	14890	14970	1676	41314
2002-08-12	14940	14970	14870	14870	1162	40848
2002-08-13	14940	14950	14920	14930	1012	40588
2002-08-14	14750	14820	14750	14770	2324	40056
2002-08-15	14940	15030	14930	15020	17896	85690
2002-08-16	15120	15150	15070	15110	14764	83188
2002-08-19	14910	14930	14860	14920	7976	82428
2002-08-20	14950	15000	14920	14930	5366	80050
2002-08-21	15020	15030	14920	14940	9612	76410
2002-08-22	14900	14990	14900	14970	4696	74428
2002-08-23	15050	15050	14990	15030	6064	72250
2002-08-26	15010	15020	14960	15010	1918	71686
2002-08-27	15050	15120	15030	15070	5734	69904
2002-08-28	15080	15160	15070	15140	4642	68646
2002-08-29	15060	15060	15020	15050	3496	67622
2002-08-30	15060	15140	15050	15100	5262	66230
2002-09-02	15100	15150	15070	15150	2938	65372
2002-09-03	15100	15120	15060	15070	2830	64910
2002-09-04	14890	14900	14840	14850	11450	61504
2002-09-05	14890	14900	14860	14880	3992	60418
2002-09-06	14800	14820	14760	14760	9534	59140
2002-09-09	14900	15040	14880	15040	4200	58024
2002-09-10	15150	15170	15110	15150	11994	51464
2002-09-11	15200	15250	15160	15170	6838	48812
2002-09-12	15120	15170	15120	15170	4584	46928
2002-09-13	15130	15180	15070	15070	4188	45380
2002-09-16	15160	15240	15160	15170	12598	71532
2002-09-17	15080	15200	15080	15180	27082	67030
2002-09-18	15080	15090	14980	15010	14316	64208
2002-09-19	14950	15010	14940	14970	10112	63652
2002-09-20	14910	14920	14870	14880	9814	62360
2002-09-23	14990	15000	14950	15000	4980	60662
2002-09-24	14930	14930	14840	14890	8268	59044
2002-09-25	14760	14860	14760	14860	6622	56750
2002-09-26	14940	14980	14900	14980	3126	55118
2002-09-27	14980	14980	14940	14960	2828	53946
2002-09-28	14750	14850	14750	14840	8876	51984
2002-10-08	14740	14830	14710	14790	4190	51978
2002-10-09	14790	14800	14760	14790	2264	51868
2002-10-10	14760	14870	14760	14850	3232	51510
2002-10-11	14910	14970	14880	14960	3720	51000
2002-10-14	15060	15070	14950	14950	6898	48902
2002-10-15	14900	14950	14870	14910	13190	75760
2002-10-16	14980	15000	14900	14900	10418	73816
2002-10-17	14930	15100	14930	15090	22656	71834
2002-10-18	15210	15260	15200	15230	29444	67482
2002-10-21	15150	15200	15150	15180	4814	67016
2002-10-22	15310	15310	15220	15230	14430	62450
2002-10-23	15200	15280	15190	15280	6538	60526
2002-10-24	15210	15260	15190	15240	4198	60472
2002-10-25	15230	15320	15180	15290	8766	58426
2002-10-28	15340	15380	15310	15360	13684	54276
2002-10-29	15280	15330	15270	15280	9264	51960
2002-10-30	15290	15290	15220	15230	8150	49784
2002-10-31	15240	15290	15230	15270	2960	48736
2002-11-01	15370	15480	15370	15470	11776	45350
2002-11-04	15570	15630	15510	15620	12032	39430
2002-11-05	15590	15590	15500	15550	5696	37578
2002-11-06	15540	15690	15530	15680	2504	36656
2002-11-07	15680	15690	15560	15570	5040	36384
2002-11-08	15460	15520	15450	15480	4376	33772
2002-11-11	15480	15530	15460	15470	2746	31738
2002-11-12	15560	15620	15560	15590	1902	31232
